author_id,work_id,book,testament_group,osis_ref,passage
clement_rome,pseudo_literature,Matt,new_testament,Bible:Matt.10.34,Matt. x. 34
clement_rome,pseudo_literature,Matt,new_testament,Bible:Matt.5.9,Matt. v. 9
clement_rome,pseudo_literature,Matt,new_testament,Bible:Matt.10.25,Matt. x. 25
clement_rome,pseudo_literature,Matt,new_testament,Bible:Matt.10.35-Matt.10.36 Bible:Luke.12.53,"Matt. x. 35, 36; Luke xii. 53"
clement_rome,pseudo_literature,Matt,new_testament,Bible:Matt.23 Bible:Luke.11,Matt. xxiii.; Luke xi
clement_rome,pseudo_literature,Matt,new_testament,Bible:Matt.10.12-Matt.10.15 Bible:Luke.10.5-Luke.10.6,"Matt. x. 12–15; Luke x. 5,
6"
clement_rome,pseudo_literature,Matt,new_testament,Bible:Matt.12.25,Matt. xii. 25
clement_rome,pseudo_literature,Luke,new_testament,Bible:Luke.12.51-Luke.12.53,Luke xii. 51–53
clement_rome,pseudo_literature,Matt,new_testament,Bible:Matt.28.19-Matt.28.20,"Matt. xxviii. 19, 20"
clement_rome,pseudo_literature,Gen,old_testament_or_other,Bible:Gen.3.5,Gen. iii. 5
clement_rome,pseudo_literature,Gen,old_testament_or_other,Bible:Gen.3.22,Gen. iii. 22
clement_rome,pseudo_literature,Gen,old_testament_or_other,Bible:Gen.1.26,Gen. i. 26
clement_rome,pseudo_literature,Gen,old_testament_or_other,Bible:Gen.11.7,Gen. xi. 7
clement_rome,pseudo_literature,Exod,old_testament_or_other,Bible:Exod.22.28,Exod. xxii. 28
clement_rome,pseudo_literature,Deut,old_testament_or_other,Bible:Deut.32.12,Deut. xxxii. 12
clement_rome,pseudo_literature,Deut,old_testament_or_other,Bible:Deut.10.17,Deut. x. 17
clement_rome,pseudo_literature,Exod,old_testament_or_other,Bible:Exod.7.1,Exod. vii. 1
clement_rome,pseudo_literature,Deut,old_testament_or_other,Bible:Deut.32.39,Deut. xxxii. 39
clement_rome,pseudo_literature,Deut,old_testament_or_other,Bible:Deut.4.39,Deut. iv. 39
clement_rome,pseudo_literature,Deut,old_testament_or_other,Bible:Deut.10.14-Deut.10.15,"Deut x. 14, 15"
clement_rome,pseudo_literature,Deut,old_testament_or_other,Bible:Deut.6.13 Bible:Deut.10.20,"Deut. vi. 13, x. 20"
clement_rome,pseudo_literature,Deut,old_testament_or_other,Bible:Deut.6.4,Deut. vi. 4
clement_rome,pseudo_literature,Ps,old_testament_or_other,Bible:Ps.86.8 Bible:Ps.71.19,Ps. lxxxvi. 8; lxxi. 19
clement_rome,pseudo_literature,Ps,old_testament_or_other,Bible:Ps.18.31,Ps. xviii. 31
clement_rome,pseudo_literature,Josh,old_testament_or_other,Bible:Josh.23.7,Josh. xxiii. 7
clement_rome,pseudo_literature,Gen,old_testament_or_other,Bible:Gen.3,Gen. iii
clement_rome,pseudo_literature,Deut,old_testament_or_other,Bible:Deut.8.11,Deut. viii. 11
clement_rome,pseudo_literature,Deut,old_testament_or_other,Bible:Deut.13.1-Deut.13.3,Deut. xiii. 1–3
clement_rome,pseudo_literature,Matt,new_testament,Bible:Matt.11.27,Matt. xi. 27
clement_rome,pseudo_literature,Luke,new_testament,Bible:Luke.10.22,Luke x. 22
clement_rome,pseudo_literature,John,new_testament,Bible:John.5.23,John v. 23
clement_rome,pseudo_literature,Luke,new_testament,Bible:Luke.11.22,Luke xi. 22
clement_rome,pseudo_literature,1Cor,new_testament,Bible:1Cor.10.20,1 Cor. x. 20
clement_rome,pseudo_literature,Matt,new_testament,Bible:Matt.10.26,Matt. x. 26
